ID,tags,text,tokens,ner_tags
NCT03108820,35:41:cancer,have a self-reported diagnosis of cancer with short life expectancy,"['have' 'a' 'self-reported' 'diagnosis' 'of' 'cancer' 'with' 'short'
 'life' 'expectancy']",[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
NCT03087903,"20:26:cancer,",History of another cancer is exclusionary unless it is believed to be likely cured or is unlikely to be fatal in the next 3 years,"['History' 'of' 'another' 'cancer' 'is' 'exclusionary' 'unless' 'it' 'is'
 'believed' 'to' 'be' 'likely' 'cured' 'or' 'is' 'unlikely' 'to' 'be'
 'fatal' 'in' 'the' 'next' '3' 'years']","[0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]"
NCT03070535,27:33:cancer,"Remote history of treated cancer is ok, as long as current cognition and digestion are not affected","['Remote' 'history' 'of' 'treated' 'cancer' 'is' 'ok' ',' 'as' 'long' 'as'
 'current' 'cognition' 'and' 'digestion' 'are' 'not' 'affected']",[0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03059888,26:32:cancer,Subject has a history of cancer in the last 5 years,['Subject' 'has' 'a' 'history' 'of' 'cancer' 'in' 'the' 'last' '5' 'years'],[0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
NCT03058029,"12:18:cancer,",History of cancer within the past five(5) years,['History' 'of' 'cancer' 'within' 'the' 'past' 'five' '(' '5' ')' 'years'],[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03043742,"13:19:cancer,","Untreatable cancer, current or within preceding 5 years","['Untreatable' 'cancer' ',' 'current' 'or' 'within' 'preceding' '5'
 'years']",[0. 3. 0. 0. 0. 0. 0. 0. 0.]
NCT03042689,",,,,137:143:cancer",Alanine aminotransferase (ALT) and aspartate aminotransferase (AST) ≤ 2.5 x ULN (≤ 5 x ULN for subjects with liver involvement of their cancer),"['Alanine' 'aminotransferase' '(' 'ALT' ')' 'and' 'aspartate'
 'aminotransferase' '(' 'AST' ')' '≤' '2.5' 'x' 'ULN' '(' '≤' '5' 'x'
 'ULN' 'for' 'subjects' 'with' 'liver' 'involvement' 'of' 'their' 'cancer'
 ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 3. 0.]"
NCT03042689,",,,104:110:cancer",Alkaline phosphatase limit ≤ 2.5 x ULN (≤ 5 x ULN for subjects with liver or bone involvement of their cancer),"['Alkaline' 'phosphatase' 'limit' '≤' '2.5' 'x' 'ULN' '(' '≤' '5' 'x'
 'ULN' 'for' 'subjects' 'with' 'liver' 'or' 'bone' 'involvement' 'of'
 'their' 'cancer' ')']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
NCT03042689,"22:28:cancer,",Subjects surviving a cancer that was curatively treated and without evidence of disease for more than 3 years before registration are allowed,"['Subjects' 'surviving' 'a' 'cancer' 'that' 'was' 'curatively' 'treated'
 'and' 'without' 'evidence' 'of' 'disease' 'for' 'more' 'than' '3' 'years'
 'before' 'registration' 'are' 'allowed']",[0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03040726,14:20:cancer,Diagnosis of cancer,['Diagnosis' 'of' 'cancer'],[0. 0. 3.]
NCT03037385,11:17:cancer,Patient's cancer has a known primary driver alteration other than RET,"['Patient' ""'s"" 'cancer' 'has' 'a' 'known' 'primary' 'driver' 'alteration'
 'other' 'than' 'RET']",[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03035773,11:17:cancer,"Had their cancer care primarily managed by either JHMI or PRMC, with JHMI or PRMC primarily responsible for the patients' survivorship care","['Had' 'their' 'cancer' 'care' 'primarily' 'managed' 'by' 'either' 'JHMI'
 'or' 'PRMC' ',' 'with' 'JHMI' 'or' 'PRMC' 'primarily' 'responsible' 'for'
 'the' 'patients' ""'"" 'survivorship' 'care']",[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03030859,16:22:cancer,No evidence of cancer (NED),['No' 'evidence' 'of' 'cancer' '(' 'NED' ')'],[0. 0. 0. 3. 0. 0. 0.]
NCT03030859,18:24:cancer,any other active cancer,['any' 'other' 'active' 'cancer'],[0. 0. 0. 3.]
NCT03029442,22:28:cancer,Current diagnosis of cancer or history of cancer,['Current' 'diagnosis' 'of' 'cancer' 'or' 'history' 'of' 'cancer'],[0. 0. 0. 3. 0. 0. 0. 0.]
NCT03006913,32:38:cancer,don't have a family history of cancer,"['do' ""n't"" 'have' 'a' 'family' 'history' 'of' 'cancer']",[0. 0. 0. 0. 0. 0. 0. 3.]
NCT02986152,26:32:cancer,Have been diagnosed with cancer or are/were a caregiver to someone with cancer,"['Have' 'been' 'diagnosed' 'with' 'cancer' 'or' 'are/were' 'a' 'caregiver'
 'to' 'someone' 'with' 'cancer']",[0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02963831,33:39:cancer,Previously treated for advanced cancer with no additional therapy options available known to prolong survival,"['Previously' 'treated' 'for' 'advanced' 'cancer' 'with' 'no' 'additional'
 'therapy' 'options' 'available' 'known' 'to' 'prolong' 'survival']",[0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02939755,58:64:cancer,a spouse or cohabitating intimate partner of an advanced cancer patient being evaluated at the UPMC's LCC,"['a' 'spouse' 'or' 'cohabitating' 'intimate' 'partner' 'of' 'an'
 'advanced' 'cancer' 'patient' 'being' 'evaluated' 'at' 'the' 'UPMC' ""'s""
 'LCC']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02937272,67:73:cancer,The participant must have histological or cytological evidence of cancer,"['The' 'participant' 'must' 'have' 'histological' 'or' 'cytological'
 'evidence' 'of' 'cancer']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 3.]
NCT02932748,30:36:cancer,"Serious medical risk such as cancer, recent cardiac event","['Serious' 'medical' 'risk' 'such' 'as' 'cancer' ',' 'recent' 'cardiac'
 'event']",[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
NCT02916472,26:32:cancer,histologically confirmed cancer,['histologically' 'confirmed' 'cancer'],[0. 0. 3.]
NCT02914171,16:22:cancer,history of any cancer,['history' 'of' 'any' 'cancer'],[0. 0. 0. 3.]
NCT02911831,57:63:cancer,Patients currently undergoing treatment for any type of cancer,"['Patients' 'currently' 'undergoing' 'treatment' 'for' 'any' 'type' 'of'
 'cancer']",[0. 0. 0. 0. 0. 0. 0. 0. 3.]
NCT02911792,12:18:cancer,History of cancer,['History' 'of' 'cancer'],[0. 0. 3.]
NCT02881242,",50:56:cancer",Hospitalization within 30 days of enrollment for cancer related events,"['Hospitalization' 'within' '30' 'days' 'of' 'enrollment' 'for' 'cancer'
 'related' 'events']",[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
NCT02869789,110:116:cancer,Physically able to carry out light housework or office work through to being fully active as you were before cancer,"['Physically' 'able' 'to' 'carry' 'out' 'light' 'housework' 'or' 'office'
 'work' 'through' 'to' 'being' 'fully' 'active' 'as' 'you' 'were' 'before'
 'cancer']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3.]
NCT02865135,"7:13:cancer,",Other cancer in the past 5 years,['Other' 'cancer' 'in' 'the' 'past' '5' 'years'],[0. 3. 0. 0. 0. 0. 0.]
NCT02836574,"12:18:cancer,",history of cancer within the past 3 years,['history' 'of' 'cancer' 'within' 'the' 'past' '3' 'years'],[0. 0. 3. 0. 0. 0. 0. 0.]
NCT02826577,20:26:cancer,Medical history of cancer,['Medical' 'history' 'of' 'cancer'],[0. 0. 0. 3.]
NCT02802787,",22:28:cancer",Women diagnosed with cancer,['Women' 'diagnosed' 'with' 'cancer'],[0. 0. 0. 3.]
NCT02793921,20:26:cancer,Prior diagnoses of cancer,['Prior' 'diagnoses' 'of' 'cancer'],[0. 0. 0. 3.]
NCT02791646,",52:58:cancer",current or past (<6 months) engagement in PCST for cancer,"['current' 'or' 'past' '(' '<' '6' 'months' ')' 'engagement' 'in' 'PCST'
 'for' 'cancer']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3.]
NCT02786251,"9:15:cancer,",Current cancer or cancer that has been in remission for < 5 years,"['Current' 'cancer' 'or' 'cancer' 'that' 'has' 'been' 'in' 'remission'
 'for' '<' '5' 'years']",[0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02753283,",106:112:cancer",We will suggest that participants stop long-term calcitonin as it has been discontinued in Europe due to cancer concerns,"['We' 'will' 'suggest' 'that' 'participants' 'stop' 'long-term'
 'calcitonin' 'as' 'it' 'has' 'been' 'discontinued' 'in' 'Europe' 'due'
 'to' 'cancer' 'concerns']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
NCT02746458,22:28:cancer,Current diagnosis of cancer,['Current' 'diagnosis' 'of' 'cancer'],[0. 0. 0. 3.]
NCT02724930,14:20:cancer,Diagnosis of cancer,['Diagnosis' 'of' 'cancer'],[0. 0. 3.]
NCT02663622,",,,40:46:cancer,",Karnofsky >70% (an attempt to quantify cancer patients' general well-being and activities of daily life. The score ranges from 0 to 100 where 100 is perfect health and 0 is death.),"['Karnofsky' '>' '70' '%' '(' 'an' 'attempt' 'to' 'quantify' 'cancer'
 'patients' ""'"" 'general' 'well-being' 'and' 'activities' 'of' 'daily'
 'life' '.' 'The' 'score' 'ranges' 'from' '0' 'to' '100' 'where' '100'
 'is' 'perfect' 'health' 'and' '0' 'is' 'death' '.' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02657993,6:12:cancer,Past cancer,['Past' 'cancer'],[0. 3.]
NCT02656550,"28:34:cancer,",Subject who has history of cancer in last five years,['Subject' 'who' 'has' 'history' 'of' 'cancer' 'in' 'last' 'five' 'years'],[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
NCT02639065,"7:13:cancer,",other cancer for which the subject has been disease-free for at least 3 years,"['other' 'cancer' 'for' 'which' 'the' 'subject' 'has' 'been'
 'disease-free' 'for' 'at' 'least' '3' 'years']",[0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02607033,8:14:cancer,Active cancer,['Active' 'cancer'],[0. 3.]
NCT02584647,78:84:cancer,Disease site/type with pathologic confirmation of diagnosis at participating cancer site,"['Disease' 'site/type' 'with' 'pathologic' 'confirmation' 'of' 'diagnosis'
 'at' 'participating' 'cancer' 'site']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
NCT02584244,17:23:cancer,Subjects at any cancer stage will be enrolled,['Subjects' 'at' 'any' 'cancer' 'stage' 'will' 'be' 'enrolled'],[0. 0. 0. 3. 0. 0. 0. 0.]
NCT02580981,23:29:cancer,Not willing to obtain cancer care at the University of New Mexico,"['Not' 'willing' 'to' 'obtain' 'cancer' 'care' 'at' 'the' 'University'
 'of' 'New' 'Mexico']",[0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
NCT02578641,24:30:cancer,Previous or concurrent cancer that is distinct in primary site or histology from the cancer being evaluated in this study,"['Previous' 'or' 'concurrent' 'cancer' 'that' 'is' 'distinct' 'in'
 'primary' 'site' 'or' 'histology' 'from' 'the' 'cancer' 'being'
 'evaluated' 'in' 'this' 'study']",[0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02578641,"5:11:cancer,",any cancer curatively treated >3 years prior to study entry,"['any' 'cancer' 'curatively' 'treated' '>' '3' 'years' 'prior' 'to'
 'study' 'entry']",[0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02576444,13:19:cancer,Progressive cancer at the time of study entry,['Progressive' 'cancer' 'at' 'the' 'time' 'of' 'study' 'entry'],[0. 3. 0. 0. 0. 0. 0. 0.]
NCT02568267,27:33:cancer,History of other previous cancer that would interfere with the determination of safety or efficacy,"['History' 'of' 'other' 'previous' 'cancer' 'that' 'would' 'interfere'
 'with' 'the' 'determination' 'of' 'safety' 'or' 'efficacy']",[0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02563574,30:36:cancer,Unstable medical conditions (cancer),['Unstable' 'medical' 'conditions' '(' 'cancer' ')'],[0. 0. 0. 0. 3. 0.]
NCT02535832,8:14:cancer,Active cancer,['Active' 'cancer'],[0. 3.]
NCT02505165,32:38:cancer,The child is being treated for cancer and returning to the medical center (CCHMC or OUHSC),"['The' 'child' 'is' 'being' 'treated' 'for' 'cancer' 'and' 'returning'
 'to' 'the' 'medical' 'center' '(' 'CCHMC' 'or' 'OUHSC' ')']",[0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02502006,"12:18:cancer,",History of cancer within the last 5 years,['History' 'of' 'cancer' 'within' 'the' 'last' '5' 'years'],[0. 0. 3. 0. 0. 0. 0. 0.]
NCT02494869,64:70:cancer,Clinical breast exam interpreted as benign (not suspicious for cancer) at MSK,"['Clinical' 'breast' 'exam' 'interpreted' 'as' 'benign' '(' 'not'
 'suspicious' 'for' 'cancer' ')' 'at' 'MSK']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
NCT02494869,10:16:cancer,Invasive cancer diagnosis,['Invasive' 'cancer' 'diagnosis'],[0. 3. 0.]
NCT02474368,37:43:cancer,Participants must have a pathologic cancer diagnosis,['Participants' 'must' 'have' 'a' 'pathologic' 'cancer' 'diagnosis'],[0. 0. 0. 0. 0. 3. 0.]
NCT02467478,"12:18:cancer,",History of cancer within the past 5 years,['History' 'of' 'cancer' 'within' 'the' 'past' '5' 'years'],[0. 0. 3. 0. 0. 0. 0. 0.]
NCT02465541,26:32:cancer,Prior diagnosis of other cancer,['Prior' 'diagnosis' 'of' 'other' 'cancer'],[0. 0. 0. 0. 3.]
NCT02460835,",,122:128:cancer,,",Zubrod performance status of less than or equal to 2 (Zubrod performance status is a measure that attempts to quantify a cancer patients' general well-being. Scores run from 0 to 5 where 0 denotes normal activity and 5 denotes death),"['Zubrod' 'performance' 'status' 'of' 'less' 'than' 'or' 'equal' 'to' '2'
 '(' 'Zubrod' 'performance' 'status' 'is' 'a' 'measure' 'that' 'attempts'
 'to' 'quantify' 'a' 'cancer' 'patients' ""'"" 'general' 'well-being' '.'
 'Scores' 'run' 'from' '0' 'to' '5' 'where' '0' 'denotes' 'normal'
 'activity' 'and' '5' 'denotes' 'death' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02459769,62:68:cancer,"For caregivers, be currently undergoing active treatment for cancer","['For' 'caregivers' ',' 'be' 'currently' 'undergoing' 'active' 'treatment'
 'for' 'cancer']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 3.]
NCT02459769,25:31:cancer,Have had a diagnosis of cancer,['Have' 'had' 'a' 'diagnosis' 'of' 'cancer'],[0. 0. 0. 0. 0. 3.]
NCT02459769,1:7:cancer,cancer survivors,['cancer' 'survivors'],[3. 0.]
NCT02459119,"22:28:cancer,",Subjects surviving a cancer that was curatively treated and without evidence of disease for more than 3 years before randomization,"['Subjects' 'surviving' 'a' 'cancer' 'that' 'was' 'curatively' 'treated'
 'and' 'without' 'evidence' 'of' 'disease' 'for' 'more' 'than' '3' 'years'
 'before' 'randomization']",[0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02436070,9:15:cancer,Current cancer diagnosis,['Current' 'cancer' 'diagnosis'],[0. 3. 0.]
NCT02413047,"5:11:cancer,",Any cancer within the past 5 years,['Any' 'cancer' 'within' 'the' 'past' '5' 'years'],[0. 3. 0. 0. 0. 0. 0.]
NCT02408406,28:34:cancer,Malignant diagnosis in any cancer type at any stage,['Malignant' 'diagnosis' 'in' 'any' 'cancer' 'type' 'at' 'any' 'stage'],[0. 0. 0. 0. 3. 0. 0. 0. 0.]
NCT02406885,"12:18:cancer,",History of cancer (within the last year),['History' 'of' 'cancer' '(' 'within' 'the' 'last' 'year' ')'],[0. 0. 3. 0. 0. 0. 0. 0. 0.]
NCT02406599,49:55:cancer,Multi-centric disease (histologically diagnosed cancer in two different quadrants of the breast),"['Multi-centric' 'disease' '(' 'histologically' 'diagnosed' 'cancer' 'in'
 'two' 'different' 'quadrants' 'of' 'the' 'breast' ')']",[0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02389465,22:28:cancer,Current diagnosis of cancer,['Current' 'diagnosis' 'of' 'cancer'],[0. 0. 0. 3.]
NCT02367196,"16:22:cancer,,","Prior systemic cancer-directed treatments or investigational modalities ≤ 5 half lives or 4 weeks prior to starting CC-90002, whichever is shorter","['Prior' 'systemic' 'cancer-directed' 'treatments' 'or' 'investigational'
 'modalities' '≤' '5' 'half' 'lives' 'or' '4' 'weeks' 'prior' 'to'
 'starting' 'CC-90002' ',' 'whichever' 'is' 'shorter']",[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02366611,49:55:cancer,Patients are actively being treated for another cancer at the time of enrollment,"['Patients' 'are' 'actively' 'being' 'treated' 'for' 'another' 'cancer'
 'at' 'the' 'time' 'of' 'enrollment']",[0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
NCT02360579,16:22:cancer,Patients whose cancer requires immediate attention or who would otherwise suffer a disadvantage by participating in this trial,"['Patients' 'whose' 'cancer' 'requires' 'immediate' 'attention' 'or' 'who'
 'would' 'otherwise' 'suffer' 'a' 'disadvantage' 'by' 'participating' 'in'
 'this' 'trial']",[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02356861,48:54:cancer,Presence of a life-threatening disease such as cancer,['Presence' 'of' 'a' 'life-threatening' 'disease' 'such' 'as' 'cancer'],[0. 0. 0. 0. 0. 0. 0. 3.]
NCT02347995,8:14:cancer,active cancer,['active' 'cancer'],[0. 3.]
NCT02339948,"20:26:cancer,,","2002 AJCC clinical cancer stage as determined by either urologist or radiation oncologist must be T1c - T2b, N0, M0","['2002' 'AJCC' 'clinical' 'cancer' 'stage' 'as' 'determined' 'by' 'either'
 'urologist' 'or' 'radiation' 'oncologist' 'must' 'be' 'T1c' '-' 'T2b' ','
 'N0' ',' 'M0']",[0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02332928,45:51:cancer,Fatigue brought on by conditions other than cancer,['Fatigue' 'brought' 'on' 'by' 'conditions' 'other' 'than' 'cancer'],[0. 0. 0. 0. 0. 0. 0. 3.]
NCT02312245,97:103:cancer,Willing to agree to periodic contact with a member of the study team during the period that the cancer has not recurred and/or has not become platinum resistant,"['Willing' 'to' 'agree' 'to' 'periodic' 'contact' 'with' 'a' 'member' 'of'
 'the' 'study' 'team' 'during' 'the' 'period' 'that' 'the' 'cancer' 'has'
 'not' 'recurred' 'and/or' 'has' 'not' 'become' 'platinum' 'resistant']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]"
NCT02258438,1:7:cancer,cancer,['cancer'],[3.]
NCT02219711,14:20:cancer,Other active cancer,['Other' 'active' 'cancer'],[0. 0. 3.]
NCT02217345,12:18:cancer,History of cancer,['History' 'of' 'cancer'],[0. 0. 3.]
NCT02178709,"5:11:cancer,",Any cancer curatively treated >3 years prior to entry with no clinical evidence of recurrence,"['Any' 'cancer' 'curatively' 'treated' '>' '3' 'years' 'prior' 'to'
 'entry' 'with' 'no' 'clinical' 'evidence' 'of' 'recurrence']",[0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02169830,15:21:cancer,Patients with cancer,['Patients' 'with' 'cancer'],[0. 0. 3.]
NCT02161380,"34:40:cancer,",Patients with a prior history of cancer will need documentation from their cancer specialist that the cancer was cured at least 5 years before study entry,"['Patients' 'with' 'a' 'prior' 'history' 'of' 'cancer' 'will' 'need'
 'documentation' 'from' 'their' 'cancer' 'specialist' 'that' 'the'
 'cancer' 'was' 'cured' 'at' 'least' '5' 'years' 'before' 'study' 'entry']","[0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
NCT02139436,1:7:cancer,cancer,['cancer'],[3.]
NCT02138214,33:39:cancer,Failure to confirm diagnosis of cancer in participant,['Failure' 'to' 'confirm' 'diagnosis' 'of' 'cancer' 'in' 'participant'],[0. 0. 0. 0. 0. 3. 0. 0.]
NCT02129348,38:44:cancer,past history of successfully treated cancer,['past' 'history' 'of' 'successfully' 'treated' 'cancer'],[0. 0. 0. 0. 0. 3.]
NCT02081404,13:19:cancer,Presence of cancer or mass lesion in the esophagus or stomach,"['Presence' 'of' 'cancer' 'or' 'mass' 'lesion' 'in' 'the' 'esophagus' 'or'
 'stomach']",[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02081404,"21:27:cancer,,",recent diagnosis of cancer with a life-expectancy < 5 years,"['recent' 'diagnosis' 'of' 'cancer' 'with' 'a' 'life-expectancy' '<' '5'
 'years']",[0. 0. 0. 3. 0. 0. 0. 0. 0. 0.]
NCT02048722,",,,98:104:cancer",Alkaline phosphatase limit =< 2.5 x ULN (=< 5 x ULN for subjects with liver involvement of their cancer),"['Alkaline' 'phosphatase' 'limit' '=' '<' '2.5' 'x' 'ULN' '(' '=' '<' '5'
 'x' 'ULN' 'for' 'subjects' 'with' 'liver' 'involvement' 'of' 'their'
 'cancer' ')']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
NCT02013492,32:38:cancer,the first 10 patients may have cancer of any histology,"['the' 'first' '10' 'patients' 'may' 'have' 'cancer' 'of' 'any'
 'histology']",[0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
NCT01983475,22:28:cancer,Current diagnosis of cancer,['Current' 'diagnosis' 'of' 'cancer'],[0. 0. 0. 3.]
NCT01983475,12:18:cancer,history of cancer,['history' 'of' 'cancer'],[0. 0. 3.]
NCT01918644,"14:20:cancer,",any invasive cancer in the last 5 years,['any' 'invasive' 'cancer' 'in' 'the' 'last' '5' 'years'],[0. 0. 3. 0. 0. 0. 0. 0.]
NCT01851369,"11:17:cancer,",Any other cancer from which the patient has been disease-free for three years,"['Any' 'other' 'cancer' 'from' 'which' 'the' 'patient' 'has' 'been'
 'disease-free' 'for' 'three' 'years']",[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
