ID,tags,text,tokens,ner_tags
NCT02587962,",,,130:140:treatment","Currently breast feeding, pregnant or planning to conceive or father Children from screening through 120 Days after last dose of study drug","['Currently' 'breast' 'feeding' ',' 'pregnant' 'or' 'planning' 'to'
 'conceive' 'or' 'father' 'Children' 'from' 'screening' 'through' '120'
 'Days' 'after' 'last' 'dose' 'of' 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02584647,",,,131:141:treatment",Fertile men must agree to use an effective method of birth control during the study and for up to 3 months after the last dose of study drug,"['Fertile' 'men' 'must' 'agree' 'to' 'use' 'an' 'effective' 'method' 'of'
 'birth' 'control' 'during' 'the' 'study' 'and' 'for' 'up' 'to' '3'
 'months' 'after' 'the' 'last' 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]"
NCT02584647,",,,,,244:254:treatment",Women of child-bearing potential must have a negative serum pregnancy test at screening and must agree to use an effective form of contraception from the time of the negative pregnancy test and for a minimum of 3 months after the last dose of study drug,"['Women' 'of' 'child-bearing' 'potential' 'must' 'have' 'a' 'negative'
 'serum' 'pregnancy' 'test' 'at' 'screening' 'and' 'must' 'agree' 'to'
 'use' 'an' 'effective' 'form' 'of' 'contraception' 'from' 'the' 'time'
 'of' 'the' 'negative' 'pregnancy' 'test' 'and' 'for' 'a' 'minimum' 'of'
 '3' 'months' 'after' 'the' 'last' 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
NCT02582827,",,,,,183:193:treatment",Women of childbearing potential and women < 12 months since onset of menopause must have a negative serum pregnancy test (ß-hCG) within 24 hours prior to the first administration of study drug,"['Women' 'of' 'childbearing' 'potential' 'and' 'women' '<' '12' 'months'
 'since' 'onset' 'of' 'menopause' 'must' 'have' 'a' 'negative' 'serum'
 'pregnancy' 'test' '(' 'ß-hCG' ')' 'within' '24' 'hours' 'prior' 'to'
 'the' 'first' 'administration' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
NCT02578901,",,,112:122:treatment,",Subjects who are pregnant or nursing or unwilling to use contraception during and for 30 days after taking the study drug (both males and females),"['Subjects' 'who' 'are' 'pregnant' 'or' 'nursing' 'or' 'unwilling' 'to'
 'use' 'contraception' 'during' 'and' 'for' '30' 'days' 'after' 'taking'
 'the' 'study' 'drug' '(' 'both' 'males' 'and' 'females' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
 0. 0. 0.]"
NCT02576444,",,,124:134:treatment",Women of child-bearing potential must have a negative pregnancy test (urine or serum) within 28 days prior to starting the study drug,"['Women' 'of' 'child-bearing' 'potential' 'must' 'have' 'a' 'negative'
 'pregnancy' 'test' '(' 'urine' 'or' 'serum' ')' 'within' '28' 'days'
 'prior' 'to' 'starting' 'the' 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02553642,",114:124:treatment",All baseline laboratory requirements will be assessed and should be obtained within 14 days of the first dose of study drug,"['All' 'baseline' 'laboratory' 'requirements' 'will' 'be' 'assessed' 'and'
 'should' 'be' 'obtained' 'within' '14' 'days' 'of' 'the' 'first' 'dose'
 'of' 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02527681,39:49:treatment,"Sufficient vascular access to receive study drug, and to allow blood sampling at a site separate from the study drug infusion site","['Sufficient' 'vascular' 'access' 'to' 'receive' 'study' 'drug' ',' 'and'
 'to' 'allow' 'blood' 'sampling' 'at' 'a' 'site' 'separate' 'from' 'the'
 'study' 'drug' 'infusion' 'site']",[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02520427,",,,98:108:treatment",Women planning to become pregnant while on study through 1 week after receiving the last dose of study drug,"['Women' 'planning' 'to' 'become' 'pregnant' 'while' 'on' 'study'
 'through' '1' 'week' 'after' 'receiving' 'the' 'last' 'dose' 'of' 'study'
 'drug']",[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02520427,",,127:137:treatment",Women who are lactating/breastfeeding or who plan to breastfeed while on sudy through 1 week after receiving the last dose of study drug,"['Women' 'who' 'are' 'lactating/breastfeeding' 'or' 'who' 'plan' 'to'
 'breastfeed' 'while' 'on' 'sudy' 'through' '1' 'week' 'after' 'receiving'
 'the' 'last' 'dose' 'of' 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02520011,",,,,,,336:346:treatment","Be nonfertile or agree to use an adequate method of contraception. Sexually active patients and their partners must use an effective method of contraception associated with a low failure rate prior to study entry, for the duration of study participation, and for at least 3 months (males) and 6 months (females) after the last dose of study drug","['Be' 'nonfertile' 'or' 'agree' 'to' 'use' 'an' 'adequate' 'method' 'of'
 'contraception' '.' 'Sexually' 'active' 'patients' 'and' 'their'
 'partners' 'must' 'use' 'an' 'effective' 'method' 'of' 'contraception'
 'associated' 'with' 'a' 'low' 'failure' 'rate' 'prior' 'to' 'study'
 'entry' ',' 'for' 'the' 'duration' 'of' 'study' 'participation' ',' 'and'
 'for' 'at' 'least' '3' 'months' '(' 'males' ')' 'and' '6' 'months' '('
 'females' ')' 'after' 'the' 'last' 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02519322,120:130:treatment,"A known or underlying medical condition that, in the opinion of the Investigator, could make the administration of the study drug hazardous to the subject or could adversely affect the ability of the subject to comply with or tolerate the study","['A' 'known' 'or' 'underlying' 'medical' 'condition' 'that' ',' 'in' 'the'
 'opinion' 'of' 'the' 'Investigator' ',' 'could' 'make' 'the'
 'administration' 'of' 'the' 'study' 'drug' 'hazardous' 'to' 'the'
 'subject' 'or' 'could' 'adversely' 'affect' 'the' 'ability' 'of' 'the'
 'subject' 'to' 'comply' 'with' 'or' 'tolerate' 'the' 'study']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02519322,",76:86:treatment,",WOCBP must follow instructions for birth control when the half-life of the study drug is > 24 hours,"['WOCBP' 'must' 'follow' 'instructions' 'for' 'birth' 'control' 'when'
 'the' 'half-life' 'of' 'the' 'study' 'drug' 'is' '>' '24' 'hours']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]
NCT02519322,",,105:115:treatment",WOCBP should use an adequate method to avoid pregnancy for 24 weeks (30 days plus the time required for study drug to undergo 5 half-lives) after the last dose of study drug,"['WOCBP' 'should' 'use' 'an' 'adequate' 'method' 'to' 'avoid' 'pregnancy'
 'for' '24' 'weeks' '(' '30' 'days' 'plus' 'the' 'time' 'required' 'for'
 'study' 'drug' 'to' 'undergo' '5' 'half-lives' ')' 'after' 'the' 'last'
 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02519322,",25:35:treatment",Within 4 weeks prior to study drug administration,['Within' '4' 'weeks' 'prior' 'to' 'study' 'drug' 'administration'],[0. 0. 0. 0. 0. 1. 1. 0.]
NCT02519322,",109:119:treatment,,,","men who are sexually active with WOCBP must follow instructions for birth control when the half-life of the study drug is > 24 hours, contraception should be continued for 90 days plus the time required for the study drug to undergo 5 half-lives","['men' 'who' 'are' 'sexually' 'active' 'with' 'WOCBP' 'must' 'follow'
 'instructions' 'for' 'birth' 'control' 'when' 'the' 'half-life' 'of'
 'the' 'study' 'drug' 'is' '>' '24' 'hours' ',' 'contraception' 'should'
 'be' 'continued' 'for' '90' 'days' 'plus' 'the' 'time' 'required' 'for'
 'the' 'study' 'drug' 'to' 'undergo' '5' 'half-lives']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02501096,",,77:87:treatment",A pregnancy test needs to be performed within 72 hours of the first dose of study drug,"['A' 'pregnancy' 'test' 'needs' 'to' 'be' 'performed' 'within' '72'
 'hours' 'of' 'the' 'first' 'dose' 'of' 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02501096,",,114:124:treatment",Must be on a stable dose of the same oral hormonal contraceptive product for at least 4 weeks before dosing with study drug and for the duration of the study,"['Must' 'be' 'on' 'a' 'stable' 'dose' 'of' 'the' 'same' 'oral' 'hormonal'
 'contraceptive' 'product' 'for' 'at' 'least' '4' 'weeks' 'before'
 'dosing' 'with' 'study' 'drug' 'and' 'for' 'the' 'duration' 'of' 'the'
 'study']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02495168,16:26:treatment,Able to inhale study drug properly,['Able' 'to' 'inhale' 'study' 'drug' 'properly'],[0. 0. 0. 1. 1. 0.]
NCT02495168,",19:29:treatment",for 30 days after study drug discontinuation,['for' '30' 'days' 'after' 'study' 'drug' 'discontinuation'],[0. 0. 0. 0. 1. 1. 0.]
NCT02495168,",23:33:treatment",for 30 days after the study drug discontinuation,['for' '30' 'days' 'after' 'the' 'study' 'drug' 'discontinuation'],[0. 0. 0. 0. 0. 1. 1. 0.]
NCT02481310,",,195:205:treatment","Of childbearing potential and agree to practice 2 effective methods of contraception, at the same time, from the time of signing the informed consent form through 90 days after the last dose of study drug","['Of' 'childbearing' 'potential' 'and' 'agree' 'to' 'practice' '2'
 'effective' 'methods' 'of' 'contraception' ',' 'at' 'the' 'same' 'time'
 ',' 'from' 'the' 'time' 'of' 'signing' 'the' 'informed' 'consent' 'form'
 'through' '90' 'days' 'after' 'the' 'last' 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
NCT02466009,55:65:allergy_name,Known or suspected allergy or hypersensitivity to the study drug,"['Known' 'or' 'suspected' 'allergy' 'or' 'hypersensitivity' 'to' 'the'
 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 4. 4.]
NCT02466009,",,171:181:treatment",Subjects of childbearing potential must agree to use adequate contraception beginning at the signing informed consent form until at least 3 months after the last dose of study drug,"['Subjects' 'of' 'childbearing' 'potential' 'must' 'agree' 'to' 'use'
 'adequate' 'contraception' 'beginning' 'at' 'the' 'signing' 'informed'
 'consent' 'form' 'until' 'at' 'least' '3' 'months' 'after' 'the' 'last'
 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1.]"
NCT02465268,",,,,176:186:treatment",Women of childbearing potential and male participants must be willing to practice adequate contraception throughout the study and for at least 24 weeks after the last dose of study drug,"['Women' 'of' 'childbearing' 'potential' 'and' 'male' 'participants'
 'must' 'be' 'willing' 'to' 'practice' 'adequate' 'contraception'
 'throughout' 'the' 'study' 'and' 'for' 'at' 'least' '24' 'weeks' 'after'
 'the' 'last' 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02459119,",,,121:131:treatment",Women of childbearing potential must have a negative serum pregnancy test performed within 7 days prior to the start of study drug,"['Women' 'of' 'childbearing' 'potential' 'must' 'have' 'a' 'negative'
 'serum' 'pregnancy' 'test' 'performed' 'within' '7' 'days' 'prior' 'to'
 'the' 'start' 'of' 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02437110,71:81:treatment,competent caregiver who can and will be responsible for administering study drug,"['competent' 'caregiver' 'who' 'can' 'and' 'will' 'be' 'responsible' 'for'
 'administering' 'study' 'drug']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02431897,37:47:treatment,Physically able to apply/insert the study drug,['Physically' 'able' 'to' 'apply/insert' 'the' 'study' 'drug'],[0. 0. 0. 0. 0. 1. 1.]
NCT02429934,",,,,163:173:treatment",Women of child bearing potential unwilling or unable to use an acceptable method to avoid pregnancy for the entire study period and for up to 2 months after last study drug,"['Women' 'of' 'child' 'bearing' 'potential' 'unwilling' 'or' 'unable' 'to'
 'use' 'an' 'acceptable' 'method' 'to' 'avoid' 'pregnancy' 'for' 'the'
 'entire' 'study' 'period' 'and' 'for' 'up' 'to' '2' 'months' 'after'
 'last' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"
NCT02423525,",,102:112:treatment",Women of child-bearing potential has negative serum or urine pregnancy test before the initiation of study drug dosing,"['Women' 'of' 'child-bearing' 'potential' 'has' 'negative' 'serum' 'or'
 'urine' 'pregnancy' 'test' 'before' 'the' 'initiation' 'of' 'study'
 'drug' 'dosing']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.]
NCT02417701,",,,,,383:393:treatment","The effects of MLN0128 (TAK-228) on the developing human fetus are unknown; for this reason women of child-bearing potential and men must agree to practice 1 highly effective method of contraception and 1 additional effective (barrier) method, at the same time, prior to study through 90 days (or longer, as mandated by local labeling [eg, USPI, SmPC, etc;]) after the last dose of study drug","['The' 'effects' 'of' 'MLN0128' '(' 'TAK-228' ')' 'on' 'the' 'developing'
 'human' 'fetus' 'are' 'unknown' ';' 'for' 'this' 'reason' 'women' 'of'
 'child-bearing' 'potential' 'and' 'men' 'must' 'agree' 'to' 'practice'
 '1' 'highly' 'effective' 'method' 'of' 'contraception' 'and' '1'
 'additional' 'effective' '(' 'barrier' ')' 'method' ',' 'at' 'the' 'same'
 'time' ',' 'prior' 'to' 'study' 'through' '90' 'days' '(' 'or' 'longer'
 ',' 'as' 'mandated' 'by' 'local' 'labeling' '[' 'eg' ',' 'USPI' ','
 'SmPC' ',' 'etc' ';' ']' ')' 'after' 'the' 'last' 'dose' 'of' 'study'
 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02414269,",,218:228:treatment,,,,",Subjects and their partners with reproductive potential must agree to use an effective form of contraception during the period of drug administration and for 4 weeks after completion of the last administration of the study drug. An effective form of contraception is defined as oral contraceptives plus 1 form of barrier or double-barrier method contraception (condom with spermicide or condom with diaphragm),"['Subjects' 'and' 'their' 'partners' 'with' 'reproductive' 'potential'
 'must' 'agree' 'to' 'use' 'an' 'effective' 'form' 'of' 'contraception'
 'during' 'the' 'period' 'of' 'drug' 'administration' 'and' 'for' '4'
 'weeks' 'after' 'completion' 'of' 'the' 'last' 'administration' 'of'
 'the' 'study' 'drug' '.' 'An' 'effective' 'form' 'of' 'contraception'
 'is' 'defined' 'as' 'oral' 'contraceptives' 'plus' '1' 'form' 'of'
 'barrier' 'or' 'double-barrier' 'method' 'contraception' '(' 'condom'
 'with' 'spermicide' 'or' 'condom' 'with' 'diaphragm' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02411656,",,237:247:treatment,","Subjects of childbearing potential should be willing to use effective methods of birth control or be surgically sterile, or abstain from heterosexual activity for the course of the study through at least 4 months after the last dose of study drug; subjects of childbearing potential are those who have not been surgically sterilized or have not been free from menses for > 1 year","['Subjects' 'of' 'childbearing' 'potential' 'should' 'be' 'willing' 'to'
 'use' 'effective' 'methods' 'of' 'birth' 'control' 'or' 'be' 'surgically'
 'sterile' ',' 'or' 'abstain' 'from' 'heterosexual' 'activity' 'for' 'the'
 'course' 'of' 'the' 'study' 'through' 'at' 'least' '4' 'months' 'after'
 'the' 'last' 'dose' 'of' 'study' 'drug' ';' 'subjects' 'of'
 'childbearing' 'potential' 'are' 'those' 'who' 'have' 'not' 'been'
 'surgically' 'sterilized' 'or' 'have' 'not' 'been' 'free' 'from' 'menses'
 'for' '>' '1' 'year']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02393794,",34:44:treatment",within 14 days prior to starting study drug or has not recovered from major side effects,"['within' '14' 'days' 'prior' 'to' 'starting' 'study' 'drug' 'or' 'has'
 'not' 'recovered' 'from' 'major' 'side' 'effects']",[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02393794,",,72:82:treatment","within either 14 days or 5 half-lives (whichever is shorter), prior to study drug administration","['within' 'either' '14' 'days' 'or' '5' 'half-lives' '(' 'whichever' 'is'
 'shorter' ')' ',' 'prior' 'to' 'study' 'drug' 'administration']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.]
NCT02393794,",29:39:treatment",≤ 2 weeks prior to starting study drug,['≤' '2' 'weeks' 'prior' 'to' 'starting' 'study' 'drug'],[0. 0. 0. 0. 0. 0. 1. 1.]
NCT02392572,",,,151:161:treatment",Sexually active men must also use acceptable contraceptive methods for the duration of time on study and for at least 16 weeks after the last dose of study drug,"['Sexually' 'active' 'men' 'must' 'also' 'use' 'acceptable'
 'contraceptive' 'methods' 'for' 'the' 'duration' 'of' 'time' 'on' 'study'
 'and' 'for' 'at' 'least' '16' 'weeks' 'after' 'the' 'last' 'dose' 'of'
 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"
NCT02392572,",,,,,,,,,,,313:323:treatment","Women of child-bearing potential (i.e., women who are pre-menopausal or not surgically sterile) must use acceptable contraceptive methods (abstinence, intrauterine device [IUD], oral contraceptive or double barrier device, such as a condom, diaphragm, or cervical/vault cap), for 16 weeks after the last dose of study drug","['Women' 'of' 'child-bearing' 'potential' '(' 'i.e.' ',' 'women' 'who'
 'are' 'pre-menopausal' 'or' 'not' 'surgically' 'sterile' ')' 'must' 'use'
 'acceptable' 'contraceptive' 'methods' '(' 'abstinence' ','
 'intrauterine' 'device' '[' 'IUD' ']' ',' 'oral' 'contraceptive' 'or'
 'double' 'barrier' 'device' ',' 'such' 'as' 'a' 'condom' ',' 'diaphragm'
 ',' 'or' 'cervical/vault' 'cap' ')' ',' 'for' '16' 'weeks' 'after' 'the'
 'last' 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
NCT02385110,",,,,,251:261:treatment","Male patients with female partners who are of childbearing potential: Recommendation is for male and partner to use at least 2 effective contraceptive methods, as described above, prior to study entry and for at least 3 months after the last dose of study drug","['Male' 'patients' 'with' 'female' 'partners' 'who' 'are' 'of'
 'childbearing' 'potential' ':' 'Recommendation' 'is' 'for' 'male' 'and'
 'partner' 'to' 'use' 'at' 'least' '2' 'effective' 'contraceptive'
 'methods' ',' 'as' 'described' 'above' ',' 'prior' 'to' 'study' 'entry'
 'and' 'for' 'at' 'least' '3' 'months' 'after' 'the' 'last' 'dose' 'of'
 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02385110,",,,181:191:treatment","Recommendation is for male and partner to use at least 2 effective contraceptive methods, as described above, prior to study entry and for at least 3 months after the last dose of study drug","['Recommendation' 'is' 'for' 'male' 'and' 'partner' 'to' 'use' 'at'
 'least' '2' 'effective' 'contraceptive' 'methods' ',' 'as' 'described'
 'above' ',' 'prior' 'to' 'study' 'entry' 'and' 'for' 'at' 'least' '3'
 'months' 'after' 'the' 'last' 'dose' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02350764,",,,,,185:195:treatment",Women of childbearing potential (WOCBP) must have a negative serum or urine pregnancy test (minimum sensitivity 25 IU/L or equivalent units of HCG) within 3 days prior to the start of study drug,"['Women' 'of' 'childbearing' 'potential' '(' 'WOCBP' ')' 'must' 'have' 'a'
 'negative' 'serum' 'or' 'urine' 'pregnancy' 'test' '(' 'minimum'
 'sensitivity' '25' 'IU/L' 'or' 'equivalent' 'units' 'of' 'HCG' ')'
 'within' '3' 'days' 'prior' 'to' 'the' 'start' 'of' 'study' 'drug']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
