ID,tags,text,tokens,ner_tags
NCT02520427,24:27:chronic_disease,Known positiv test for HIV,['Known' 'positiv' 'test' 'for' 'HIV'],[0. 0. 0. 0. 2.]
NCT02515708,1:4:chronic_disease,HIV positive patient,['HIV' 'positive' 'patient'],[2. 0. 0.]
NCT02508038,1:4:chronic_disease,HIV infection,['HIV' 'infection'],[2. 0.]
NCT02472834,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT02457845,7:10:chronic_disease,Known HIV seropositivity,['Known' 'HIV' 'seropositivity'],[0. 2. 0.]
NCT02453113,12:15:chronic_disease,History of HIV,['History' 'of' 'HIV'],[0. 0. 2.]
NCT02452268,1:4:chronic_disease,HIV positive patients,['HIV' 'positive' 'patients'],[2. 0. 0.]
NCT02446093,13:16:chronic_disease,Known to be HIV+,['Known' 'to' 'be' 'HIV+'],[0. 0. 0. 2.]
NCT02442297,7:10:chronic_disease,Known HIV positivity,['Known' 'HIV' 'positivity'],[0. 2. 0.]
NCT02430077,7:10:chronic_disease,Known HIV-infected patient,['Known' 'HIV-infected' 'patient'],[0. 2. 0.]
NCT02408861,"1:4:chronic_disease,,","HIV viral load should be well suppressed, defined as below the limit of detection of the local assay or below 75 copies/mL by Food and Drug Administration (FDA)-approved assays, within 4 weeks prior to registration","['HIV' 'viral' 'load' 'should' 'be' 'well' 'suppressed' ',' 'defined' 'as'
 'below' 'the' 'limit' 'of' 'detection' 'of' 'the' 'local' 'assay' 'or'
 'below' '75' 'copies/mL' 'by' 'Food' 'and' 'Drug' 'Administration' '('
 'FDA' ')' '-approved' 'assays' ',' 'within' '4' 'weeks' 'prior' 'to'
 'registration']","[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02400463,7:10:chronic_disease,known HIV infection,['known' 'HIV' 'infection'],[0. 2. 0.]
NCT02393690,22:25:chronic_disease,"patients known to be HIV positive, but without clinical evidence of an immunocompromised state, are eligible for this trial","['patients' 'known' 'to' 'be' 'HIV' 'positive' ',' 'but' 'without'
 'clinical' 'evidence' 'of' 'an' 'immunocompromised' 'state' ',' 'are'
 'eligible' 'for' 'this' 'trial']",[0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02384954,5:8:chronic_disease,Not HIV positive,['Not' 'HIV' 'positive'],[0. 2. 0.]
NCT02379520,7:10:chronic_disease,Known HIV positivity,['Known' 'HIV' 'positivity'],[0. 2. 0.]
NCT02374333,1:4:chronic_disease,HIV infection,['HIV' 'infection'],[2. 0.]
NCT02374021,1:4:chronic_disease,HIV,['HIV'],[2.]
NCT02369406,",,39:42:chronic_disease,,,",57-365 days after birth if infant was HIV-negative based on testing performed within 96 hours after birth (or if unknown HIV status < 96 hours from birth) and then found to be HIV-positive based on testing performed between 96 hours and 42 days after birth,"['57-365' 'days' 'after' 'birth' 'if' 'infant' 'was' 'HIV-negative'
 'based' 'on' 'testing' 'performed' 'within' '96' 'hours' 'after' 'birth'
 '(' 'or' 'if' 'unknown' 'HIV' 'status' '<' '96' 'hours' 'from' 'birth'
 ')' 'and' 'then' 'found' 'to' 'be' 'HIV-positive' 'based' 'on' 'testing'
 'performed' 'between' '96' 'hours' 'and' '42' 'days' 'after' 'birth']","[0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02369406,"1:4:chronic_disease,",HIV-infection identified by testing conducted within 96 hours after birth,"['HIV-infection' 'identified' 'by' 'testing' 'conducted' 'within' '96'
 'hours' 'after' 'birth']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02369406,"1:4:chronic_disease,",HIV-negative within 96 hours after birth,['HIV-negative' 'within' '96' 'hours' 'after' 'birth'],[2. 0. 0. 0. 0. 0.]
NCT02369406,"1:4:chronic_disease,,",HIV-positive between 96 hours and 42 days after birth,['HIV-positive' 'between' '96' 'hours' 'and' '42' 'days' 'after' 'birth'],[2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02362997,1:4:chronic_disease,HIV-positive,['HIV-positive'],[2.]
NCT02358187,1:4:chronic_disease,HIV-positive patients,['HIV-positive' 'patients'],[2. 0.]
NCT02350764,23:26:chronic_disease,Any positive test for HIV,['Any' 'positive' 'test' 'for' 'HIV'],[0. 0. 0. 0. 2.]
NCT02347891,30:33:chronic_disease,Have a historically positive HIV test or test positive at screening for HIV,"['Have' 'a' 'historically' 'positive' 'HIV' 'test' 'or' 'test' 'positive'
 'at' 'screening' 'for' 'HIV']",[0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02344355,7:10:chronic_disease,Known HIV-positive individuals,['Known' 'HIV-positive' 'individuals'],[0. 2. 0.]
NCT02340156,23:26:chronic_disease,"Positive results from HIV serology testing, if any available","['Positive' 'results' 'from' 'HIV' 'serology' 'testing' ',' 'if' 'any'
 'available']",[0. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
NCT02335138,48:51:chronic_disease,Either partner expresses unwillingness to have HIV test kits delivered to a home address,"['Either' 'partner' 'expresses' 'unwillingness' 'to' 'have' 'HIV' 'test'
 'kits' 'delivered' 'to' 'a' 'home' 'address']",[0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT02335138,52:55:chronic_disease,Either partner expresses unwillingness to test for HIV together with his male sexual partner,"['Either' 'partner' 'expresses' 'unwillingness' 'to' 'test' 'for' 'HIV'
 'together' 'with' 'his' 'male' 'sexual' 'partner']",[0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
NCT02335138,"21:24:chronic_disease,,","Negative or unknown HIV status and not having tested in the last 6 months, with a partner meeting the same criteria OR in a sero-discordant with the negative/unknown partner reporting not having tested in the past 6 months","['Negative' 'or' 'unknown' 'HIV' 'status' 'and' 'not' 'having' 'tested'
 'in' 'the' 'last' '6' 'months' ',' 'with' 'a' 'partner' 'meeting' 'the'
 'same' 'criteria' 'OR' 'in' 'a' 'sero-discordant' 'with' 'the'
 'negative/unknown' 'partner' 'reporting' 'not' 'having' 'tested' 'in'
 'the' 'past' '6' 'months']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02335138,"30:33:chronic_disease,",Willingness to be tested for HIV with one's male sexual partner,"['Willingness' 'to' 'be' 'tested' 'for' 'HIV' 'with' 'one' ""'s"" 'male'
 'sexual' 'partner']",[0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
NCT02335138,21:24:chronic_disease,Willingness to have HIV test kits delivered to a home address they provide,"['Willingness' 'to' 'have' 'HIV' 'test' 'kits' 'delivered' 'to' 'a' 'home'
 'address' 'they' 'provide']",[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02332850,7:10:chronic_disease,Known HIV seropositivity,['Known' 'HIV' 'seropositivity'],[0. 2. 0.]
NCT02329652,1:4:chronic_disease,HIV,['HIV'],[2.]
NCT02321501,18:21:chronic_disease,Known history of HIV seropositivity,['Known' 'history' 'of' 'HIV' 'seropositivity'],[0. 0. 0. 2. 0.]
NCT02312596,1:4:chronic_disease,HIV,['HIV'],[2.]
NCT02296684,18:21:chronic_disease,Known history of HIV (HIV 1/2 antibodies),['Known' 'history' 'of' 'HIV' '(' 'HIV' '1/2' 'antibodies' ')'],[0. 0. 0. 2. 0. 0. 0. 0. 0.]
NCT02256631,"22:25:chronic_disease,",At increased risk of HIV acquisition defined as documentation of one or more of the following risk factors,"['At' 'increased' 'risk' 'of' 'HIV' 'acquisition' 'defined' 'as'
 'documentation' 'of' 'one' 'or' 'more' 'of' 'the' 'following' 'risk'
 'factors']",[0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02256631,"47:50:chronic_disease,,",Mother with any detectable viral replication (HIV RNA above the limit of detection) at last measurement prior to delivery determined within 30 days of delivery,"['Mother' 'with' 'any' 'detectable' 'viral' 'replication' '(' 'HIV' 'RNA'
 'above' 'the' 'limit' 'of' 'detection' ')' 'at' 'last' 'measurement'
 'prior' 'to' 'delivery' 'determined' 'within' '30' 'days' 'of' 'delivery']","[0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT02233868,17:20:chronic_disease,"Have a positive HIV test (clinical laboratory results, medical history)","['Have' 'a' 'positive' 'HIV' 'test' '(' 'clinical' 'laboratory' 'results'
 ',' 'medical' 'history' ')']",[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02213913,7:10:chronic_disease,Known HIV positive status,['Known' 'HIV' 'positive' 'status'],[0. 2. 0. 0.]
NCT02204098,7:10:chronic_disease,Known HIV-positive status,['Known' 'HIV-positive' 'status'],[0. 2. 0.]
NCT02203903,15:18:chronic_disease,Patients with HIV infection,['Patients' 'with' 'HIV' 'infection'],[0. 0. 2. 0.]
NCT02203513,"1:4:chronic_disease,,,",HIV- positive patients who are not on HAART and have CD4 counts > 500 will be considered on an individual basis,"['HIV-' 'positive' 'patients' 'who' 'are' 'not' 'on' 'HAART' 'and' 'have'
 'CD4' 'counts' '>' '500' 'will' 'be' 'considered' 'on' 'an' 'individual'
 'basis']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02186418,21:24:chronic_disease,Sero-positivity for HIV,['Sero-positivity' 'for' 'HIV'],[0. 0. 2.]
NCT02179359,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT02164422,45:48:chronic_disease,other unstable medical conditions including HIV,['other' 'unstable' 'medical' 'conditions' 'including' 'HIV'],[0. 0. 0. 0. 0. 2.]
NCT02159027,",,125:128:chronic_disease",score of < -0.5 OR a neurocognitive abnormality (< -0.5) in at least one cognitive domain known to be typically affected by HIV,"['score' 'of' '<' '-0.5' 'OR' 'a' 'neurocognitive' 'abnormality' '(' '<'
 '-0.5' ')' 'in' 'at' 'least' 'one' 'cognitive' 'domain' 'known' 'to' 'be'
 'typically' 'affected' 'by' 'HIV']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 2.]"
NCT02140255,11:14:chronic_disease,Confirmed HIV infection defined as positive results from two samples collected at different time points,"['Confirmed' 'HIV' 'infection' 'defined' 'as' 'positive' 'results' 'from'
 'two' 'samples' 'collected' 'at' 'different' 'time' 'points']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02140255,"21:24:chronic_disease,",No confirmed plasma HIV RNA greater than or equal to 200 copies/mL at Step 2 Week 24 and up to but excluding Step 2 Week 48 (see the study protocol for procedural guidance related to this criterion),"['No' 'confirmed' 'plasma' 'HIV' 'RNA' 'greater' 'than' 'or' 'equal' 'to'
 '200' 'copies/mL' 'at' 'Step' '2' 'Week' '24' 'and' 'up' 'to' 'but'
 'excluding' 'Step' '2' 'Week' '48' '(' 'see' 'the' 'study' 'protocol'
 'for' 'procedural' 'guidance' 'related' 'to' 'this' 'criterion' ')']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02140255,11:14:chronic_disease,No plasma HIV RNA detected at Step 2 Week 48 and thereafter,"['No' 'plasma' 'HIV' 'RNA' 'detected' 'at' 'Step' '2' 'Week' '48' 'and'
 'thereafter']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02140255,11:14:chronic_disease,No plasma HIV RNA detected at the time of the second consecutive negative HIV DNA test (based on testing performed in the study's designated VQA-certified central laboratory),"['No' 'plasma' 'HIV' 'RNA' 'detected' 'at' 'the' 'time' 'of' 'the'
 'second' 'consecutive' 'negative' 'HIV' 'DNA' 'test' '(' 'based' 'on'
 'testing' 'performed' 'in' 'the' 'study' ""'s"" 'designated'
 'VQA-certified' 'central' 'laboratory' ')']","[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02140255,"11:14:chronic_disease,","No plasma HIV RNA detected by testing performed at the local CLIA-certified (US sites) or VQA-certified (non-US sites) laboratory, after criteria above have been confirmed, with specimen collection for the assay within 14 days prior to Step 3 Entry","['No' 'plasma' 'HIV' 'RNA' 'detected' 'by' 'testing' 'performed' 'at'
 'the' 'local' 'CLIA-certified' '(' 'US' 'sites' ')' 'or' 'VQA-certified'
 '(' 'non-US' 'sites' ')' 'laboratory' ',' 'after' 'criteria' 'above'
 'have' 'been' 'confirmed' ',' 'with' 'specimen' 'collection' 'for' 'the'
 'assay' 'within' '14' 'days' 'prior' 'to' 'Step' '3' 'Entry']","[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02140255,8:11:chronic_disease,Plasma HIV RNA greater than or equal to LOD based on standard quantitative testing performed at the local CLIA-certified (US sites) or VQA-certified (non-US sites) laboratory after ART cessation (see the study protocol for procedural guidance related to this criterion),"['Plasma' 'HIV' 'RNA' 'greater' 'than' 'or' 'equal' 'to' 'LOD' 'based'
 'on' 'standard' 'quantitative' 'testing' 'performed' 'at' 'the' 'local'
 'CLIA-certified' '(' 'US' 'sites' ')' 'or' 'VQA-certified' '(' 'non-US'
 'sites' ')' 'laboratory' 'after' 'ART' 'cessation' '(' 'see' 'the'
 'study' 'protocol' 'for' 'procedural' 'guidance' 'related' 'to' 'this'
 'criterion' ')']","[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02140255,10:13:chronic_disease,Presumed HIV infection defined as greater than or equal to one positive rapid HIV antibody test obtained in the peripartum period,"['Presumed' 'HIV' 'infection' 'defined' 'as' 'greater' 'than' 'or' 'equal'
 'to' 'one' 'positive' 'rapid' 'HIV' 'antibody' 'test' 'obtained' 'in'
 'the' 'peripartum' 'period']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02140255,"17:20:chronic_disease,,","Two consecutive HIV DNA tests with no DNA detected in at least 850,000 PBMCs assayed (performed in the study's designated central laboratory) at least 8 weeks apart","['Two' 'consecutive' 'HIV' 'DNA' 'tests' 'with' 'no' 'DNA' 'detected' 'in'
 'at' 'least' '850,000' 'PBMCs' 'assayed' '(' 'performed' 'in' 'the'
 'study' ""'s"" 'designated' 'central' 'laboratory' ')' 'at' 'least' '8'
 'weeks' 'apart']","[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02140255,"26:29:chronic_disease,",Two consecutive negative HIV antibody tests by fourth generation enzyme-linked immunosorbent assay (ELISA) (performed in the study's designated central laboratory) at least 8 weeks apart,"['Two' 'consecutive' 'negative' 'HIV' 'antibody' 'tests' 'by' 'fourth'
 'generation' 'enzyme-linked' 'immunosorbent' 'assay' '(' 'ELISA' ')' '('
 'performed' 'in' 'the' 'study' ""'s"" 'designated' 'central' 'laboratory'
 ')' 'at' 'least' '8' 'weeks' 'apart']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02133196,18:21:chronic_disease,Seronegative for HIV antibody,['Seronegative' 'for' 'HIV' 'antibody'],[0. 0. 2. 0.]
NCT02128906,1:4:chronic_disease,HIV testing is not required for entry into this protocol,"['HIV' 'testing' 'is' 'not' 'required' 'for' 'entry' 'into' 'this'
 'protocol']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02128100,1:4:chronic_disease,HIV testing is not manditory for this protocol,['HIV' 'testing' 'is' 'not' 'manditory' 'for' 'this' 'protocol'],[2. 0. 0. 0. 0. 0. 0. 0.]
NCT02124902,7:10:chronic_disease,Known HIV-positivity,['Known' 'HIV-positivity'],[0. 2.]
NCT02106988,13:16:chronic_disease,known to be HIV positive,['known' 'to' 'be' 'HIV' 'positive'],[0. 0. 0. 2. 0.]
NCT02105766,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT02101736,1:4:chronic_disease,"HIV testing will not be required as part of this trial, unless HIV is clinically suspected","['HIV' 'testing' 'will' 'not' 'be' 'required' 'as' 'part' 'of' 'this'
 'trial' ',' 'unless' 'HIV' 'is' 'clinically' 'suspected']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02100891,1:4:chronic_disease,HIV seropositive patients,['HIV' 'seropositive' 'patients'],[2. 0. 0.]
NCT02100891,1:4:chronic_disease,HIV-positive donors,['HIV-positive' 'donors'],[2. 0.]
NCT02081404,15:18:chronic_disease,Patients with HIV,['Patients' 'with' 'HIV'],[0. 0. 2.]
NCT02078102,31:34:chronic_disease,Patients must be negative for HIV,['Patients' 'must' 'be' 'negative' 'for' 'HIV'],[0. 0. 0. 0. 0. 2.]
NCT02075710,10:13:chronic_disease,positive HIV antibody test or hepatitis serologies,['positive' 'HIV' 'antibody' 'test' 'or' 'hepatitis' 'serologies'],[0. 2. 0. 0. 0. 0. 0.]
NCT02059239,26:29:chronic_disease,Known to be positive for HIV,['Known' 'to' 'be' 'positive' 'for' 'HIV'],[0. 0. 0. 0. 0. 2.]
NCT01976169,10:13:chronic_disease,Baseline HIV screening,['Baseline' 'HIV' 'screening'],[0. 2. 0.]
NCT01962415,1:4:chronic_disease,HIV negative,['HIV' 'negative'],[2. 0.]
NCT01956084,7:10:chronic_disease,Donor HIV negative,['Donor' 'HIV' 'negative'],[0. 2. 0.]
NCT01956084,16:19:chronic_disease,Donors who are HIV positive,['Donors' 'who' 'are' 'HIV' 'positive'],[0. 0. 0. 2. 0.]
NCT01953900,1:4:chronic_disease,HIV positivity,['HIV' 'positivity'],[2. 0.]
NCT01928576,1:4:chronic_disease,HIV-positive patients are excluded,['HIV-positive' 'patients' 'are' 'excluded'],[2. 0. 0. 0.]
NCT01925378,"31:34:chronic_disease,",Patients must have a negative HIV test within 14 days of starting the NFV,"['Patients' 'must' 'have' 'a' 'negative' 'HIV' 'test' 'within' '14' 'days'
 'of' 'starting' 'the' 'NFV']",[0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01920737,7:10:chronic_disease,Known HIV positive status,['Known' 'HIV' 'positive' 'status'],[0. 2. 0. 0.]
NCT01913106,1:4:chronic_disease,HIV + patients,['HIV' '+' 'patients'],[2. 0. 0.]
NCT01896999,1:4:chronic_disease,HIV viral loads undetectable by standard clinical HIV testing,"['HIV' 'viral' 'loads' 'undetectable' 'by' 'standard' 'clinical' 'HIV'
 'testing']",[2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01807611,1:4:chronic_disease,HIV negative,['HIV' 'negative'],[2. 0.]
NCT01804634,1:4:chronic_disease,HIV-positive,['HIV-positive'],[2.]
NCT01760655,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT01734512,20:23:chronic_disease,A known history of HIV seropositivity,['A' 'known' 'history' 'of' 'HIV' 'seropositivity'],[0. 0. 0. 0. 2. 0.]
NCT01730937,"1:4:chronic_disease,,",HIV positive with CD4 count < (350) cells/microliter,"['HIV' 'positive' 'with' 'CD4' 'count' '<' '(' '350' ')'
 'cells/microliter']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01720836,7:10:chronic_disease,known HIV-positive patients,['known' 'HIV-positive' 'patients'],[0. 2. 0.]
NCT01666080,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT01660607,1:4:chronic_disease,HIV ab,['HIV' 'ab'],[2. 0.]
NCT01660607,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT01660607,18:21:chronic_disease,Seronegative for HIV 1 RNA (polymerase chair reaction (PCR),"['Seronegative' 'for' 'HIV' '1' 'RNA' '(' 'polymerase' 'chair' 'reaction'
 '(' 'PCR' ')']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01631617,1:4:chronic_disease,HIV seropositiviy,['HIV' 'seropositiviy'],[2. 0.]
NCT01599559,7:10:chronic_disease,Known HIV-positive serology,['Known' 'HIV-positive' 'serology'],[0. 2. 0.]
NCT01553942,7:10:chronic_disease,known HIV carrier,['known' 'HIV' 'carrier'],[0. 2. 0.]
NCT01522768,7:10:chronic_disease,Known HIV carrier,['Known' 'HIV' 'carrier'],[0. 2. 0.]
NCT01481974,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT01473628,21:24:chronic_disease,Patients with known HIV infection,['Patients' 'with' 'known' 'HIV' 'infection'],[0. 0. 0. 2. 0.]
NCT01459107,1:4:chronic_disease,HIV (active or seropositive),['HIV' '(' 'active' 'or' 'seropositive' ')'],[2. 0. 0. 0. 0. 0.]
NCT01445821,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT01436968,1:4:chronic_disease,HIV+ patients,['HIV+' 'patients'],[2. 0.]
NCT01419561,5:8:chronic_disease,Any HIV status,['Any' 'HIV' 'status'],[0. 2. 0.]
NCT01419561,87:90:chronic_disease,"Any abnormality that would be scored as NCI CTC Grade 4 toxicity that is unrelated to HIV, its treatment","['Any' 'abnormality' 'that' 'would' 'be' 'scored' 'as' 'NCI' 'CTC' 'Grade'
 '4' 'toxicity' 'that' 'is' 'unrelated' 'to' 'HIV' ',' 'its' 'treatment']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
NCT01364363,1:4:chronic_disease,HIV seronegativity,['HIV' 'seronegativity'],[2. 0.]
NCT01189786,7:10:chronic_disease,Known HIV Positivity,['Known' 'HIV' 'Positivity'],[0. 2. 0.]
NCT01174121,18:21:chronic_disease,Seronegative for HIV antibody,['Seronegative' 'for' 'HIV' 'antibody'],[0. 0. 2. 0.]
NCT01140087,1:4:chronic_disease,HIV positive,['HIV' 'positive'],[2. 0.]
NCT00967577,18:21:chronic_disease,Known history of HIV,['Known' 'history' 'of' 'HIV'],[0. 0. 0. 2.]
NCT00959140,1:4:chronic_disease,HIV positive patients,['HIV' 'positive' 'patients'],[2. 0. 0.]
NCT00896493,15:18:chronic_disease,Those who are HIV-positive,['Those' 'who' 'are' 'HIV-positive'],[0. 0. 0. 2.]
NCT00887146,22:25:chronic_disease,"patients known to be HIV positive, but without clinical evidence of an immunocompromised state","['patients' 'known' 'to' 'be' 'HIV' 'positive' ',' 'but' 'without'
 'clinical' 'evidence' 'of' 'an' 'immunocompromised' 'state']",[0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT00799864,"11:14:chronic_disease,",Must have HIV-1 plasma viral load at screening greater than equal to 500 HIV-1 ribonucleic acid (RNA) copies/mL,"['Must' 'have' 'HIV-1' 'plasma' 'viral' 'load' 'at' 'screening' 'greater'
 'than' 'equal' 'to' '500' 'HIV-1' 'ribonucleic' 'acid' '(' 'RNA' ')'
 'copies/mL']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
